repository,comment_url,author,author_association,file_path,line,comment_body,matched_keywords,owner,repo,comment_id,comment_year,generated_test,syntactic_validity,correct_archunit_usage,semantic_alignment_score,violation_detection_potential,test_execution_success,evaluation_explanation,is_obsolete,is_rule_clear,test_generation_possible,mutation_test_result,is_design_rule,auto_manual_agreement_syntactic_validity,auto_manual_agreement_correct_archunit_usage,auto_manual_agreement_semantic_alignment_score,auto_manual_agreement_violation_detection_potential
hyperledger/besu,https://github.com/hyperledger/besu/pull/1936#discussion_r580468840,shemnon,MEMBER,ethereum/core/src/main/java/org/hyperledger/besu/ethereum/core/AccessList.java,,"""Subclassing collections should be reserved for collections type extensions,  Like a sorted list, queue, or such.  This would also hard lock us into a specific kind of list.  
 
 Idiomatic java just uses var or diamonds after initial decleration.""",subclass,hyperledger,besu,580468840.0,2021.0,"```java
import com.tngtech.archunit.core.domain.JavaClasses;
import com.tngtech.archunit.core.importer.ClassFileImporter;
import com.tngtech.archunit.lang.ArchRule;
import org.junit.Test;

import static com.tngtech.archunit.lang.syntax.ArchRuleDefinition.noClasses;

public class AccessListArchitectureTest {

    @Test
    public void accessListShouldNotSubclassCollections() {
        JavaClasses importedClasses = new ClassFileImporter()
                .importPackages(""org.hyperledger.besu.ethereum.core"");

        ArchRule rule = noClasses()
                .that().resideInAPackage(""..core.."")
                .should().beAssignableTo(""java.util.Collection"");

        rule.check(importedClasses);
    }
}
```",True,TRUE,1.0,--,TRUE,"- esta muito restritiva, regra fala so sobre a classe em especifico e o teste pegou todo o pacote",True,False,,,,True,True,True,False
hyperledger/besu,https://github.com/hyperledger/besu/pull/1933#discussion_r580565994,shemnon,MEMBER,crypto/src/main/java/org/hyperledger/besu/crypto/EllipticCurveSignature.java,,"""I feel we should go a bit further than simply pulling out the interface methods.  I think we should reconsider all the APIs being pulled through and look to see if better homes exist (calculateECDHKeyAgreement, getHalfCureOrder, enableNarive, etc).
 
 A higher level goal may be to provide SPI classes to make it work with javax.crypto and friends, rather than a single use interface.
 
 I also think we can do better than the `EllipticCurveSignature` name.  Account sigs may not always be ECDSA (DSA and RSA are also listed in FIPS). So perhaps `SignatureAlgorithm`?  Or make it role based `AccountSignatures`.  Also the noun implies it is the signature itself, not the class that does the signing, verification, and key management.""",interface,hyperledger,besu,580565994.0,2021.0,"```java
import com.tngtech.archunit.core.domain.JavaClasses;
import com.tngtech.archunit.core.importer.ClassFileImporter;
import com.tngtech.archunit.lang.ArchRule;
import org.junit.Test;

import static com.tngtech.archunit.lang.syntax.ArchRuleDefinition.classes;

public class SignatureArchitectureTest {

    @Test
    public void signatureClassesShouldNotBeNamedEllipticCurveSignature() {
        JavaClasses importedClasses = new ClassFileImporter()
                .importPackages(""org.hyperledger.besu.crypto"");

        ArchRule rule = classes()
                .that().resideInAPackage(""..crypto.."")
                .should().notHaveSimpleName(""EllipticCurveSignature"");

        rule.check(importedClasses);
    }

    @Test
    public void signatureClassesShouldNotContainECDHKeyAgreementMethods() {
        JavaClasses importedClasses = new ClassFileImporter()
                .importPackages(""org.hyperledger.besu.crypto"");

        ArchRule rule = classes()
                .that().resideInAPackage(""..crypto.."")
                .should().notHaveMethodNamed(""calculateECDHKeyAgreement"");

        rule.check(importedClasses);
    }

    @Test
    public void signatureClassesShouldNotContainHalfCurveOrderMethods() {
        JavaClasses importedClasses = new ClassFileImporter()
                .importPackages(""org.hyperledger.besu.crypto"");

        ArchRule rule = classes()
                .that().resideInAPackage(""..crypto.."")
                .should().notHaveMethodNamed(""getHalfCureOrder"");

        rule.check(importedClasses);
    }

    @Test
    public void signatureClassesShouldNotContainNativeEnablementMethods() {
        JavaClasses importedClasses = new ClassFileImporter()
                .importPackages(""org.hyperledger.besu.crypto"");

        ArchRule rule = classes()
                .that().resideInAPackage(""..crypto.."")
                .should().notHaveMethodNamed(""enableNarive"");

        rule.check(importedClasses);
    }
}
```",True,FALSE,1.0,0,FALSE,"- nao verifica a parte de spi
- inventou um metodo",False,False,,,,True,False,True,False
hyperledger/besu,https://github.com/hyperledger/besu/pull/1972#discussion_r594065270,rain-on,CONTRIBUTOR,besu/src/main/java/org/hyperledger/besu/controller/BftQueryPluginServiceFactory.java,,"""any reason we don't construct this class with a BlockInterface, rather than an encoder?""",interface,hyperledger,besu,594065270.0,2021.0,NO_ARCHITECTURAL_TEST_POSSIBLE,False,FALSE,0.0,0,FALSE,- dava pra fazer ,False,False,,,,False,True,True,True
opensearch-project/OpenSearch,https://github.com/opensearch-project/OpenSearch/pull/217#discussion_r588799631,nknize,MEMBER,server/src/test/java/org/opensearch/bootstrap/OpenSearchCliTests.java,,"""`ESElasticsearchCliTestCase` is a terrible name, let's refactor to `BaseElasticsearchCliTestCase`? It's an abstract extension of `ESTestCase` anyway.
 ```suggestion
 public class OpenSearchCliTests extends BaseOpenSearchCliTestCase {
 ```""",extends,opensearch-project,OpenSearch,588799631.0,2021.0,"```java
import com.tngtech.archunit.core.domain.JavaClasses;
import com.tngtech.archunit.core.importer.ClassFileImporter;
import com.tngtech.archunit.lang.ArchRule;
import org.junit.Test;

import static com.tngtech.archunit.lang.syntax.ArchRuleDefinition.classes;

public class OpenSearchCliTestsArchitectureTest {

    @Test
    public void openSearchCliTestsShouldExtendBaseOpenSearchCliTestCase() {
        JavaClasses importedClasses = new ClassFileImporter()
                .importPackages(""org.opensearch.bootstrap"");

        ArchRule rule = classes()
                .that().haveSimpleName(""OpenSearchCliTests"")
                .should().beAssignableTo(""org.opensearch.bootstrap.BaseOpenSearchCliTestCase"");

        rule.check(importedClasses);
    }
}
```",True,TRUE,1.0,0,FALSE,- nao explicita a parte de naming,False,True,,- já falha normalmente,,True,True,True,False
opensearch-project/OpenSearch,https://github.com/opensearch-project/OpenSearch/pull/203#discussion_r590567269,saratvemulapalli,MEMBER,server/src/main/java/org/opensearch/action/CompositeIndicesRequest.java,,"""Same here, probably having a fully qualified identifier is better.
 ```suggestion
  * Marker interface that needs to be implemented by all {@link org.opensearch.action.ActionRequest} subclasses that are composed of
 ```""","interface, subclass",opensearch-project,OpenSearch,590567269.0,2021.0,"```java
import com.tngtech.archunit.core.domain.JavaClasses;
import com.tngtech.archunit.core.importer.ClassFileImporter;
import com.tngtech.archunit.lang.ArchRule;
import org.junit.Test;

import static com.tngtech.archunit.lang.syntax.ArchRuleDefinition.classes;

public class ActionRequestArchitectureTest {

    @Test
    public void actionRequestsShouldBeComposed() {
        JavaClasses importedClasses = new ClassFileImporter()
                .importPackages(""org.opensearch.action"");

        ArchRule rule = classes()
                .that().areAssignableTo(""org.opensearch.action.ActionRequest"")
                .should().beAnnotatedWith(""org.opensearch.action.CompositeIndicesRequest"");

        rule.check(importedClasses);
    }
}
```",True,TRUE,0.0,0,FALSE,- a regra fala sobre implementar e o teste verifica anotacao,False,False,,- já falha normalmente,,True,True,True,True
opensearch-project/OpenSearch,https://github.com/opensearch-project/OpenSearch/pull/484#discussion_r606947859,itiyamas,CONTRIBUTOR,server/src/main/java/org/opensearch/action/support/master/MasterThrottlingRetryListener.java,,"""There are a number of backoff iterations and policies in `org.elasticsearch.action.bulk` module. I am thinking that we should abstract these out across modules to avoid such repetition. Let me know.""",avoid,opensearch-project,OpenSearch,606947859.0,2021.0,"```java
import com.tngtech.archunit.core.domain.JavaClasses;
import com.tngtech.archunit.core.importer.ClassFileImporter;
import com.tngtech.archunit.lang.ArchRule;
import org.junit.Test;

import static com.tngtech.archunit.lang.syntax.ArchRuleDefinition.classes;

public class BackoffPolicyArchitectureTest {

    @Test
    public void backoffPoliciesShouldBeAbstracted() {
        JavaClasses importedClasses = new ClassFileImporter()
                .importPackages(""org.opensearch"");

        ArchRule rule = classes()
                .that().haveSimpleNameEndingWith(""BackoffPolicy"")
                .should().beAbstract();

        rule.check(importedClasses);
    }
}
```",True,FALSE,1.0,--,FALSE,"- esta parcialmetne de acordo mas assume um nome para a classe
- inventou um metodo",True,False,,- já falha normalmente,,True,False,True,False
opensearch-project/OpenSearch,https://github.com/opensearch-project/OpenSearch/pull/497#discussion_r611007351,Bukhtawar,COLLABORATOR,server/src/main/java/org/opensearch/action/support/replication/TransportWriteAction.java,183.0,"""I guess the abstraction could be simplified. Essentially what we are doing here is putting the knowledge of the back pressure mechanism across the board forcing top layers to know the mechanism when ideally they should be agnostic. As you note here `shardIndexingPressure.isShardIndexingPressureEnabled()` that both shard indexing pressure and indexing pressure cannot mutually co-exist. I advise we simplify this and abstract this knowledge out in low level components
 
 Also from the [comment](https://github.com/opensearch-project/OpenSearch/pull/496/files#r609284882) you noted you intended to  keep """"ShardIndexingPressure as a sub feature and is contained with IndexingPressure"""" 
  I am sorry I don't follow you completely based on this part of the code""",intended to,opensearch-project,OpenSearch,611007351.0,2021.0,"```java
import com.tngtech.archunit.core.domain.JavaClasses;
import com.tngtech.archunit.core.importer.ClassFileImporter;
import com.tngtech.archunit.lang.ArchRule;
import org.junit.Test;

import static com.tngtech.archunit.lang.syntax.ArchRuleDefinition.noClasses;

public class TransportWriteActionArchitectureTest {

    @Test
    public void transportWriteActionShouldNotDependOnShardIndexingPressure() {
        JavaClasses importedClasses = new ClassFileImporter()
                .importPackages(""org.opensearch.action.support.replication"");

        ArchRule rule = noClasses()
                .that().resideInAPackage(""..action.support.replication.."")
                .should().dependOnClassesThat().haveSimpleName(""ShardIndexingPressure"");

        rule.check(importedClasses);
    }
}
```",True,TRUE,1.0,0,FALSE,- distante do que a regra diz,False,False,,- já falha normalmente,,True,True,True,False
opensearch-project/OpenSearch,https://github.com/opensearch-project/OpenSearch/pull/496#discussion_r611172614,getsaurabh02,MEMBER,server/src/main/java/org/opensearch/index/ShardIndexingPressure.java,,"""Have introduced ``IndexingPressureService`` which acts as an orchestrator for method invocation of ``ShardIndexingPressure`` vs ``IndexingPressure`` (base), based on the dynamic setting value. Going forward ``IndexingPressureService`` can be the required construct for exposing lister/interfaces or building new constructs in parallel to current one for back-pressure.""",interface,opensearch-project,OpenSearch,611172614.0,2021.0,"```java
import com.tngtech.archunit.core.domain.JavaClasses;
import com.tngtech.archunit.core.importer.ClassFileImporter;
import com.tngtech.archunit.lang.ArchRule;
import org.junit.Test;

import static com.tngtech.archunit.lang.syntax.ArchRuleDefinition.classes;

public class IndexingPressureArchitectureTest {

    @Test
    public void indexingPressureServiceShouldBeUsedAsOrchestrator() {
        JavaClasses importedClasses = new ClassFileImporter()
                .importPackages(""org.opensearch"");

        ArchRule rule = classes()
                .that().haveSimpleName(""ShardIndexingPressure"")
                .should().onlyBeAccessed().byClassesThat().haveSimpleName(""IndexingPressureService"");

        rule.check(importedClasses);
    }
}
```",True,TRUE,1.0,0,FALSE,"- está muito restritiva, regra fala sobre IndexingPressureService acessar ShardIndexingPressure mas não para ser o único a acessar",False,,,- já falha normalmente,,True,True,True,False
opensearch-project/OpenSearch,https://github.com/opensearch-project/OpenSearch/pull/525#discussion_r611931162,Bukhtawar,COLLABORATOR,server/src/main/java/org/opensearch/index/IndexingPressure.java,,"""I guess the intent is to make it visible to the subclass... If yes make this `protected`""",subclass,opensearch-project,OpenSearch,611931162.0,2021.0,"```java
import com.tngtech.archunit.core.domain.JavaClasses;
import com.tngtech.archunit.core.importer.ClassFileImporter;
import com.tngtech.archunit.lang.ArchRule;
import org.junit.Test;

import static com.tngtech.archunit.lang.syntax.ArchRuleDefinition.classes;

public class IndexingPressureArchitectureTest {

    @Test
    public void indexingPressureFieldsShouldBeProtected() {
        JavaClasses importedClasses = new ClassFileImporter()
                .importPackages(""org.opensearch.index"");

        ArchRule rule = classes()
                .that().resideInAPackage(""..index.."")
                .and().haveSimpleName(""IndexingPressure"")
                .should().haveOnlyProtectedFields();

        rule.check(importedClasses);
    }
}
```",True,FALSE,1.0,0,FALSE,"- a regra nao diz o que é pra ser protected entao o teste tambem nao tem como ser totalmente de acordo
- inventou um metodo",False,False,,- já falha normalmente,,True,True,True,False
,,,,,,,,,,,,,,144,,,,61,,,,,,,,,
